restaurant_id,name,restaurant_type,avg_rating,num_ratings,avg_cost_two,online_order,table_booking,cuisine_type,area,address,source,city,typical_delivery_time
2518,Hammered,"Bar, Casual Dining",2.8,40,1200.0,0,0,"North Indian, South Indian, Continental, Asian",HSR,HSR,zomato,Bangalore,
2519,Hamsa Sagar,Quick Bites,3.2,4,150.0,0,0,"South Indian, Chinese",Rajajinagar,Basaveshwara Nagar,zomato,Bangalore,
2520,Hamza,Casual Dining,3.9,161,500.0,0,0,"North Indian, Chinese",Brigade Road,Shivajinagar,zomato,Bangalore,
2521,Hanchi Thinnuva,Quick Bites,3.5,17,300.0,1,0,South Indian,Electronic City,Electronic City,zomato,Bangalore,
2522,Hanchina Mane Restaurant,Quick Bites,2.8,40,400.0,0,0,North Indian,Electronic City,Electronic City,zomato,Bangalore,
2523,Handi Biryani,Quick Bites,3.9,84,300.0,1,0,"Hyderabadi, Biryani",Brookefield,Marathahalli,zomato,Bangalore,
2524,Hang10 Resto N Cafe,Cafe,3.7,40,700.0,1,0,"Cafe, North Indian, Chinese",Koramangala 4th Block,BTM,zomato,Bangalore,
2525,Hangout Cafe,Cafe,3.6,14,400.0,1,0,"Cafe, Beverages",Kalyan Nagar,HBR Layout,zomato,Bangalore,
2526,Hangout Junction,Quick Bites,3.6,28,400.0,0,0,"North Indian, Chinese, South Indian",Whitefield,Whitefield,zomato,Bangalore,
2527,Hangouts @ Kashish Caterers,Delivery,3.4,10,400.0,1,0,"Biryani, Kebab",Bellandur,HSR,zomato,Bangalore,
2528,Hangover,"Bar, Casual Dining",4.0,1413,1500.0,1,1,"Thai, Chinese, North Indian, Continental, Steak",Indiranagar,Indiranagar,zomato,Bangalore,
2529,Hangyo,Dessert Parlor,2.8,40,200.0,0,0,"Desserts, Ice Cream",Rajajinagar,Malleshwaram,zomato,Bangalore,
2530,Hanoi - Vietnamese Cuisine,Casual Dining,4.4,1796,1000.0,1,1,Vietnamese,"Byresandra,Tavarekere,Madiwala",Koramangala 4th Block,zomato,Bangalore,
2531,Hanumanthanagar Biryani Junction,Quick Bites,3.5,17,300.0,0,0,South Indian,Banashankari,Banashankari,zomato,Bangalore,
2532,Happenwell Cafe Lounge,Quick Bites,2.8,40,300.0,0,0,"North Indian, Chinese, Continental, Seafood",Indiranagar,Indiranagar,zomato,Bangalore,
2533,Happiness Bars,Dessert Parlor,3.2,5,500.0,0,0,Desserts,JP Nagar,JP Nagar,zomato,Bangalore,
2534,Happy Belly Bakes,"Bakery, Cafe",4.1,252,350.0,1,0,"Bakery, Cafe",Frazer Town,Frazer Town,zomato,Bangalore,
2535,Happy Brew,Lounge,4.0,2151,1000.0,0,1,"Continental, American, Chinese, BBQ, Salad","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,zomato,Bangalore,
2536,Happy Chopsticks,Quick Bites,3.6,17,300.0,1,0,"Chinese, Fast Food",Banashankari,Basavanagudi,zomato,Bangalore,
2537,Happy Cups,Quick Bites,2.8,40,300.0,0,0,"Bakery, Cafe, Sandwich",Electronic City,Electronic City,zomato,Bangalore,
2538,Happy Days,Delivery,3.1,54,500.0,1,0,"Biryani, North Indian, South Indian",HSR,Bommanahalli,zomato,Bangalore,
2539,Happy Eat,Quick Bites,3.3,86,300.0,1,0,"Biryani, Chinese, North Indian",Brookefield,Marathahalli,zomato,Bangalore,
2540,Happy Eats,Delivery,2.8,40,300.0,1,0,"North Indian, Continental",Bannerghatta Road,JP Nagar,zomato,Bangalore,
2541,Happy Endings,"Bakery, Dessert Parlor",4.1,180,300.0,1,0,"Bakery, Desserts",Brookefield,"ITPL Main Road, Whitefield",zomato,Bangalore,
2542,Happy Fillings,Quick Bites,3.4,8,300.0,1,0,Chinese,Brigade Road,Ulsoor,zomato,Bangalore,
2543,Happy Hours,"Cafe, Dessert Parlor",3.8,24,400.0,0,0,"Cafe, Desserts",Malleshwaram,Seshadripuram,zomato,Bangalore,
2544,Happy House Restaurant,Casual Dining,3.1,41,600.0,0,0,"Kerala, North Indian, Italian, Thai",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
2545,Happy Kitchen,Quick Bites,3.8,78,350.0,0,0,"North Indian, Chinese",Brookefield,Marathahalli,zomato,Bangalore,
2546,Happy Plate,Quick Bites,3.6,54,400.0,0,0,"North Indian, Chinese, South Indian, Fast Food",Koramangala 4th Block,Koramangala 6th Block,zomato,Bangalore,
2547,Happy Singh,Casual Dining,3.8,507,900.0,1,0,"Chinese, North Indian",Brookefield,Whitefield,zomato,Bangalore,
2548,Hara Fine Dine,Casual Dining,4.0,633,800.0,1,1,"North Indian, Chinese",Banashankari,Banashankari,zomato,Bangalore,
2549,Harbour 4,Quick Bites,2.8,40,400.0,0,0,"Chinese, Charcoal Chicken, North Indian",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
2550,Hard Rock Cafe,"Casual Dining, Bar",4.5,5262,2500.0,0,1,"American, BBQ",Brigade Road,St. Marks Road,zomato,Bangalore,
2551,Hare Krishna,Quick Bites,2.9,16,300.0,0,0,"North Indian, South Indian, Chinese",Rajajinagar,Majestic,zomato,Bangalore,
2552,Hari Super Sandwich,Quick Bites,3.9,13,100.0,1,0,"Sandwich, Fast Food",Bannerghatta Road,BTM,zomato,Bangalore,
2553,Harilal ka Bihari Dhaba,Dhaba,2.8,40,250.0,1,0,"North Indian, Bihari","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,zomato,Bangalore,
2554,Harima,Casual Dining,4.3,666,2000.0,0,1,Japanese,Brigade Road,Residency Road,zomato,Bangalore,
2555,Harry's Bar + Cafe,"Casual Dining, Bar",4.2,1365,1400.0,1,1,"Asian, American, Mexican","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,zomato,Bangalore,
2556,Harshi Super Sandwich,Quick Bites,3.8,148,150.0,0,0,"Fast Food, Street Food",Banashankari,Basavanagudi,zomato,Bangalore,
2557,Harvest Market,Food Court,3.6,19,500.0,0,0,"Continental, Pizza",Sarjapur Road,Bellandur,zomato,Bangalore,
2558,Hasee-E-Shan Makers Of Biryani,Casual Dining,3.5,15,500.0,1,0,"Biryani, Mughlai, North Indian",Brookefield,Whitefield,zomato,Bangalore,
2559,Hash Caff Restaurant,Quick Bites,3.4,10,300.0,0,0,"South Indian, Chinese",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
2560,Hashery Family Restaurant,Casual Dining,3.3,11,600.0,1,0,"North Indian, South Indian, Arabian",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
2561,Hashtag Cafe,Cafe,2.8,43,700.0,0,0,"Cafe, Continental, European, Italian",Brigade Road,Brigade Road,zomato,Bangalore,
2562,Hashtag Kitchen,Casual Dining,3.3,46,600.0,1,0,"North Indian, Biryani, Chinese",Marathahalli,Marathahalli,zomato,Bangalore,
2563,Hasini Foods,Quick Bites,2.9,21,450.0,0,0,"Andhra, Chinese, North Indian",Koramangala 4th Block,Koramangala 4th Block,zomato,Bangalore,
2564,Hatch,"Casual Dining, Bar",4.1,469,1200.0,1,1,"North Indian, Mangalorean, Seafood",Malleshwaram,Malleshwaram,zomato,Bangalore,
2565,Hatti Kaapi,Quick Bites,2.8,40,200.0,0,0,"South Indian, Beverages",Indiranagar,Indiranagar,zomato,Bangalore,
2566,Hatti Punjab Di,Casual Dining,2.8,20,550.0,1,0,"North Indian, Chinese",Brigade Road,Brigade Road,zomato,Bangalore,
2567,Hattke,Quick Bites,3.5,27,350.0,0,0,"North Indian, South Indian",New BEL Road,Sahakara Nagar,zomato,Bangalore,
2568,Haute,Casual Dining,4.2,69,1200.0,0,1,"Continental, European, Asian, Seafood, Spanish",Indiranagar,Indiranagar,zomato,Bangalore,
2569,Have More,Casual Dining,3.9,198,700.0,0,1,North Indian,Kalyan Nagar,Kammanahalli,zomato,Bangalore,
2570,Haveli,Casual Dining,3.6,22,300.0,0,0,"North Indian, Chinese",Indiranagar,Thippasandra,zomato,Bangalore,
2571,Havelli - Chairman's Resort,"Casual Dining, Bar",3.5,137,1250.0,1,1,"North Indian, Continental, Chinese, Seafood",New BEL Road,Sahakara Nagar,zomato,Bangalore,
2572,Havmor,Dessert Parlor,3.5,21,200.0,1,0,"Ice Cream, Desserts",Bannerghatta Road,JP Nagar,zomato,Bangalore,
2573,Havmor - Hav Funn,Dessert Parlor,3.3,6,300.0,0,0,Ice Cream,HSR,HSR,zomato,Bangalore,
2574,Havyaka Mess,Mess,3.9,28,300.0,0,0,South Indian,Banashankari,Banashankari,zomato,Bangalore,
2575,Hayaat,Casual Dining,3.4,7,600.0,0,0,"Kerala, Chinese, North Indian",Kalyan Nagar,Kammanahalli,zomato,Bangalore,
2576,Head O State,"Casual Dining, Bar",3.8,198,1000.0,0,1,"Continental, Chinese, North Indian",Indiranagar,Indiranagar,zomato,Bangalore,
2577,Head's Or Tail's,Bar,4.0,137,1000.0,0,1,"Finger Food, North Indian, Chinese",Koramangala 7th Block,Wilson Garden,zomato,Bangalore,
2578,Health Gourmet,"Takeaway, Delivery",3.8,117,600.0,1,0,"Continental, American, Mediterranean, Healthy Food",Bellandur,Sarjapur Road,zomato,Bangalore,
2579,Health Zingo,Casual Dining,3.8,368,600.0,0,0,"North Indian, Salad, Healthy Food",Bellandur,Bellandur,zomato,Bangalore,
2580,Healthie,Delivery,3.3,4,600.0,1,0,"Healthy Food, Beverages",JP Nagar,JP Nagar,zomato,Bangalore,
2581,Healthy Hawker,"Takeaway, Delivery",2.8,40,300.0,0,0,Healthy Food,Kalyan Nagar,Banaswadi,zomato,Bangalore,
2582,Healthy Parathawala,Quick Bites,2.8,40,200.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
2583,Healthy Sapiens,Delivery,3.8,22,300.0,1,0,"American, European, Healthy Food",Bellandur,Frazer Town,zomato,Bangalore,
2584,Healthy Yummy Food Restaurant,Casual Dining,3.6,16,900.0,1,0,"Beverages, North Indian, Chinese, Italian","Byresandra,Tavarekere,Madiwala",HSR,zomato,Bangalore,
2585,Hearts Unlock Cafe,Cafe,3.1,11,500.0,0,0,"Cafe, Healthy Food",Jayanagar,BTM,zomato,Bangalore,
2586,Heaven 2 Oven,Quick Bites,2.8,40,300.0,1,0,Chinese,Bannerghatta Road,BTM,zomato,Bangalore,
2587,Heaven Biryani And Shawarma,Quick Bites,2.8,40,350.0,0,0,"North Indian, Chinese, Biryani",Kalyan Nagar,Banaswadi,zomato,Bangalore,
2588,Heavenly Desserts,Bakery,3.6,10,300.0,0,0,Bakery,Bellandur,Sarjapur Road,zomato,Bangalore,
2589,Height's Cafe - Hotel Bangalore International,Casual Dining,3.2,2,1000.0,1,0,"Continental, South Indian",Brigade Road,Race Course Road,zomato,Bangalore,
2590,Hello Brother Hotel,Quick Bites,3.4,6,300.0,0,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",HSR,zomato,Bangalore,
2591,Hello Cafe,Quick Bites,2.8,40,200.0,0,0,"Fast Food, Beverages",Electronic City,Electronic City,zomato,Bangalore,
2592,Hello Resto-Pub,"Casual Dining, Pub",4.0,344,900.0,1,1,Continental,Koramangala 4th Block,Old Airport Road,zomato,Bangalore,
2593,Helloo Delhi,Casual Dining,3.9,880,1000.0,1,1,North Indian,HSR,HSR,zomato,Bangalore,
2594,Herbs & Spices,Casual Dining,4.0,1116,1000.0,1,1,"Italian, North Indian",Whitefield,Whitefield,zomato,Bangalore,
2595,Here & Now,Cafe,4.6,1580,750.0,0,0,"Cafe, American, Burger, Beverages",HSR,HSR,zomato,Bangalore,
2596,Heritage Cafe,Quick Bites,3.6,11,200.0,0,0,"Fast Food, Tea",Basavanagudi,Jayanagar,zomato,Bangalore,
2597,Hi Seoul,Casual Dining,4.1,200,800.0,1,0,Korean,Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
2598,Hide Out - The Golden Tulip,Bar,3.2,9,1800.0,1,0,Finger Food,Electronic City,Electronic City,zomato,Bangalore,
2599,Hide Out Cafe,Cafe,3.7,31,300.0,0,0,Cafe,Banashankari,Banashankari,zomato,Bangalore,
2600,High n Hungry,Delivery,2.9,95,700.0,1,0,"North Indian, South Indian, Chinese, Fast Food","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
2601,HIGH SKY,Casual Dining,3.0,32,1000.0,0,0,"Continental, North Indian, Chinese, Arabian",Whitefield,Whitefield,zomato,Bangalore,
2602,High Ultra Lounge,"Lounge, Casual Dining",4.1,4767,2600.0,0,1,"Japanese, Thai, Chinese, Korean",Malleshwaram,Malleshwaram,zomato,Bangalore,
2603,HighTeaParty Cafe,Cafe,3.9,72,500.0,1,0,"Cafe, Continental, Steak, Italian",Malleshwaram,Malleshwaram,zomato,Bangalore,
2604,Himalyan Inn Tibet Kitchen,Quick Bites,3.7,42,400.0,0,0,"Chinese, Momos",Indiranagar,Indiranagar,zomato,Bangalore,
2605,Hind Ka Chulah,Food Court,3.7,204,600.0,1,0,"North Indian, Biryani",Brookefield,Marathahalli,zomato,Bangalore,
2606,Hit and Run,Delivery,3.5,40,300.0,0,0,"Chinese, Tibetan",Koramangala 6th Block,Koramangala 4th Block,zomato,Bangalore,
2607,Hiyar Majhe Kolkata,Quick Bites,3.9,247,400.0,1,0,"Bengali, North Indian",JP Nagar,BTM,zomato,Bangalore,
2608,Hoai Ice Cafe,Dessert Parlor,3.5,12,150.0,0,0,Desserts,Malleshwaram,Malleshwaram,zomato,Bangalore,
2609,Hodge Podge,"Quick Bites, Cafe",2.8,40,300.0,1,0,"Desserts, Cafe",Brookefield,Whitefield,zomato,Bangalore,
2610,Hokey Pokey Ice Creams,Dessert Parlor,3.9,75,350.0,0,0,"Ice Cream, Desserts",Bellandur,Sarjapur Road,zomato,Bangalore,
2611,Holiday Fast Food,Quick Bites,3.4,21,350.0,0,0,"Kerala, South Indian, Chinese",Koramangala 4th Block,Ejipura,zomato,Bangalore,
2612,Holige Mane,Quick Bites,3.5,40,150.0,0,0,South Indian,Koramangala 6th Block,BTM,zomato,Bangalore,
2613,Home Cooked,Delivery,2.8,40,200.0,0,0,"North Indian, Biryani, Lucknowi",Indiranagar,Domlur,zomato,Bangalore,
2614,Home Food,Quick Bites,3.4,11,300.0,1,0,South Indian,Frazer Town,Kammanahalli,zomato,Bangalore,
2615,Home Food Punjabi Dhabha,Quick Bites,3.1,6,350.0,0,0,"North Indian, Chinese",Marathahalli,Marathahalli,zomato,Bangalore,
2616,Home Made Food,Delivery,2.8,40,300.0,0,0,"North Indian, South Indian",Frazer Town,North Bangalore,zomato,Bangalore,
2617,Home Tiff-INN's,Quick Bites,3.6,18,250.0,0,0,"South Indian, Chettinad",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
2618,Home Touch Hotel,Quick Bites,3.2,4,150.0,0,0,"South Indian, Kerala",Indiranagar,Jeevan Bhima Nagar,zomato,Bangalore,
2619,Home Treat,Quick Bites,3.1,7,150.0,0,0,North Indian,Church Street,Brigade Road,zomato,Bangalore,
2620,Homelicious Food,Quick Bites,2.8,40,200.0,1,0,North Indian,Bellandur,Bellandur,zomato,Bangalore,
2621,Homely Curries & Pickles,Quick Bites,3.1,21,300.0,1,0,"Biryani, Andhra",Koramangala 4th Block,Koramangala 1st Block,zomato,Bangalore,
2622,Homely Kitchen,Delivery,2.8,40,300.0,1,0,"North Indian, Chinese",MG Road,Indiranagar,zomato,Bangalore,
2623,HomelyDelight,Quick Bites,3.7,39,300.0,1,0,North Indian,Marathahalli,Brookefield,zomato,Bangalore,
2624,Homemade Delite,Takeaway,3.6,21,200.0,0,0,"Bakery, Desserts",Bellandur,HSR,zomato,Bangalore,
2625,Homemade Food,Takeaway,3.8,24,200.0,1,0,South Indian,Brigade Road,Indiranagar,zomato,Bangalore,
2626,Homey Bake & Juice,Bakery,2.8,40,100.0,0,0,Bakery,Indiranagar,Old Airport Road,zomato,Bangalore,
2627,Homfrez.com,Delivery,3.4,8,400.0,0,0,"Biryani, Chettinad, Kerala, Maharashtrian, North Indian","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,zomato,Bangalore,
2628,Homifoo,Quick Bites,3.5,11,300.0,1,0,North Indian,Bellandur,HSR,zomato,Bangalore,
2629,HOMMS,Quick Bites,4.5,224,300.0,1,0,"Chinese, Beverages, Momos, Thai",Brookefield,Marathahalli,zomato,Bangalore,
2630,Hongkong Garden,Casual Dining,3.9,308,500.0,1,0,"Chinese, Thai, Seafood, Momos",Marathahalli,Kaggadasapura,zomato,Bangalore,
2631,Hongkong Noodles,Casual Dining,3.8,80,750.0,1,0,Chinese,Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
2632,Hoodi Baba A Str-eat Caff,Quick Bites,3.7,38,300.0,1,0,"North Indian, Street Food",Brookefield,Whitefield,zomato,Bangalore,
2633,Hoot,"Microbrewery, Pub",4.2,7193,1400.0,1,1,"Continental, Italian, North Indian",Bellandur,Sarjapur Road,zomato,Bangalore,
2634,Hoppipola,Lounge,4.3,1703,1300.0,1,0,"Continental, Mediterranean, European",Brigade Road,Church Street,zomato,Bangalore,
2635,Hot & Cold Hut,Quick Bites,3.0,46,200.0,1,0,"Fast Food, Rolls, Juices","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block,zomato,Bangalore,
2636,Hot Attack,Quick Bites,3.6,88,400.0,1,0,"North Indian, Chinese, Biryani",Electronic City,Electronic City,zomato,Bangalore,
2637,Hot Biriyani Center,Quick Bites,2.8,40,200.0,0,0,"Biryani, Kebab",Marathahalli,Marathahalli,zomato,Bangalore,
2638,HOT BOX,Quick Bites,3.6,28,200.0,0,0,"North Indian, Chinese",Electronic City,Electronic City,zomato,Bangalore,
2639,Hot Brixx,Quick Bites,3.7,22,500.0,1,0,"Italian, Pizza",Marathahalli,Marathahalli,zomato,Bangalore,
2640,Hot Burg,Quick Bites,3.5,14,300.0,0,0,"Fast Food, Juices","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
2641,HOT COFFEE,Quick Bites,3.3,4,150.0,0,0,"South Indian, Chinese, Beverages",Malleshwaram,Rajajinagar,zomato,Bangalore,
2642,Hot Cross Bun,"Takeaway, Delivery",3.0,8,500.0,1,0,Fast Food,Marathahalli,Marathahalli,zomato,Bangalore,
2643,Hot Momos,Quick Bites,2.8,40,150.0,0,0,Fast Food,Kalyan Nagar,Hennur,zomato,Bangalore,
2644,Hot 'N' Fresh,Quick Bites,3.5,8,250.0,0,0,Fast Food,Electronic City,Electronic City,zomato,Bangalore,
2645,Hot Rolls & House Of Kebabs,Quick Bites,3.1,55,200.0,1,0,"Rolls, Kebab, Biryani",Bannerghatta Road,JP Nagar,zomato,Bangalore,
2646,Hot Spot Cafe,Cafe,2.9,17,150.0,0,0,"Cafe, Fast Food",Indiranagar,Domlur,zomato,Bangalore,
2647,Hotboxit,Delivery,3.8,36,400.0,0,0,"North Indian, Continental, Italian",Banashankari,Banashankari,zomato,Bangalore,
2648,Hotel A-1,Quick Bites,3.3,5,300.0,0,0,"North Indian, Chinese",Electronic City,Electronic City,zomato,Bangalore,
2649,Hotel Aahaa,Quick Bites,3.7,24,200.0,0,0,South Indian,Sarjapur Road,Bellandur,zomato,Bangalore,
2650,Hotel Aditya,Quick Bites,4.3,332,300.0,0,0,"South Indian, Biryani",Rajajinagar,Rajajinagar,zomato,Bangalore,
2651,Hotel Ajantha,Quick Bites,3.9,76,200.0,0,0,South Indian,Church Street,MG Road,zomato,Bangalore,
2652,Hotel AL-Zaioa,Quick Bites,2.8,40,400.0,0,0,"Biryani, Chinese, North Indian",Kalyan Nagar,Hennur,zomato,Bangalore,
2653,Hotel Anand Vihar,Casual Dining,3.2,12,400.0,0,0,"North Indian, Chinese",Basavanagudi,City Market,zomato,Bangalore,
2654,Hotel Annapoorna,Quick Bites,3.2,9,400.0,1,0,"South Indian, Chinese, North Indian, Seafood",Bannerghatta Road,Bannerghatta Road,zomato,Bangalore,
2655,Hotel Aradhana,Quick Bites,3.7,51,300.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road,zomato,Bangalore,
2656,Hotel Archana Grand,Quick Bites,3.5,22,500.0,1,0,"Chinese, North Indian","Byresandra,Tavarekere,Madiwala",Bommanahalli,zomato,Bangalore,
2657,Hotel Ashoka,Quick Bites,3.7,10,200.0,0,0,South Indian,Brigade Road,Shivajinagar,zomato,Bangalore,
2658,Hotel Atithi North Karnataka Mess,Mess,3.5,40,150.0,0,0,South Indian,Koramangala 6th Block,Koramangala 1st Block,zomato,Bangalore,
2659,Hotel Avakay,Casual Dining,3.6,27,550.0,1,0,"Andhra, North Indian, Chinese, Biryani",Electronic City,Electronic City,zomato,Bangalore,
2660,Hotel Ayodhya Upahar,Quick Bites,3.9,46,200.0,0,0,"South Indian, Chinese",Malleshwaram,Sadashiv Nagar,zomato,Bangalore,
2661,Hotel Brundavan,Quick Bites,2.8,40,250.0,1,0,"South Indian, North Indian, Chinese",Bannerghatta Road,Bannerghatta Road,zomato,Bangalore,
2662,Hotel Chandrika,Casual Dining,3.8,207,400.0,1,0,"South Indian, North Indian, Chinese, Street Food",Church Street,Cunningham Road,zomato,Bangalore,
2663,Hotel Coorg Style,Quick Bites,3.1,9,350.0,0,0,South Indian,JP Nagar,JP Nagar,zomato,Bangalore,
2664,Hotel Coronation,Quick Bites,3.3,5,350.0,0,0,"North Indian, Chinese, Kebab, Rolls",Basavanagudi,City Market,zomato,Bangalore,
2665,Hotel Crossroads,Casual Dining,3.6,87,650.0,0,0,"Andhra, Biryani",Marathahalli,Marathahalli,zomato,Bangalore,
2666,Hotel Darshan Paradise,Quick Bites,3.6,15,300.0,1,0,"North Indian, Chinese",Koramangala 5th Block,BTM,zomato,Bangalore,
2667,Hotel Devanand Kerala Restaurant,Quick Bites,3.4,94,300.0,1,0,Kerala,Indiranagar,CV Raman Nagar,zomato,Bangalore,
2668,Hotel Dil Coorg,Quick Bites,3.6,78,300.0,1,0,"North Indian, South Indian",Indiranagar,Ulsoor,zomato,Bangalore,
2669,Hotel Dine City,Casual Dining,3.4,83,800.0,1,0,"North Indian, South Indian, Chinese, Arabian",Koramangala 4th Block,HSR,zomato,Bangalore,
2670,Hotel Durga Shree Grand,Quick Bites,3.6,6,200.0,1,0,"South Indian, North Indian, Chinese, Street Food",Malleshwaram,Rajajinagar,zomato,Bangalore,
2671,Hotel Dwarka,Quick Bites,4.2,253,250.0,0,0,South Indian,Banashankari,Basavanagudi,zomato,Bangalore,
2672,Hotel Elite,Casual Dining,3.7,62,550.0,1,0,"North Indian, Chinese, South Indian, Juices",Malleshwaram,Yeshwantpur,zomato,Bangalore,
2673,Hotel Emirates,Casual Dining,3.1,94,500.0,1,0,"North Indian, Chinese, Arabian, Kebab",Malleshwaram,RT Nagar,zomato,Bangalore,
2674,Hotel Empark,Casual Dining,3.4,16,800.0,1,0,"Chinese, North Indian, Arabian",Basavanagudi,Wilson Garden,zomato,Bangalore,
2675,Hotel Fanoos,Quick Bites,4.0,787,400.0,1,0,"Arabian, Biryani, Rolls, Kebab",Brigade Road,Richmond Road,zomato,Bangalore,
2676,Hotel Feast Ambur Biriyani,Quick Bites,3.4,257,250.0,1,0,"Biryani, Kebab",Koramangala 4th Block,Koramangala 1st Block,zomato,Bangalore,
2677,Hotel Fine,Casual Dining,3.5,24,450.0,1,0,"North Indian, Chinese",Brigade Road,Vasanth Nagar,zomato,Bangalore,
2678,Hotel Fish Land,Casual Dining,3.6,24,600.0,1,0,"South Indian, North Indian",Malleshwaram,RT Nagar,zomato,Bangalore,
2679,Hotel Food Lands,Casual Dining,3.8,57,700.0,1,0,"Seafood, Mangalorean","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,zomato,Bangalore,
2680,Hotel Food Zone,Quick Bites,3.3,9,350.0,0,0,"North Indian, Chinese",Electronic City,Electronic City,zomato,Bangalore,
2681,Hotel Girija Sagar,Quick Bites,3.3,5,200.0,1,0,South Indian,Malleshwaram,Sadashiv Nagar,zomato,Bangalore,
2682,Hotel Girish,Quick Bites,3.2,9,300.0,0,0,South Indian,Basavanagudi,Basavanagudi,zomato,Bangalore,
2683,Hotel Godavari,Casual Dining,3.9,222,500.0,1,0,"Andhra, Chinese, North Indian, Biryani","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
2684,Hotel Gowda's,Quick Bites,2.8,40,200.0,0,0,"Biryani, North Indian, South Indian",Brigade Road,Shanti Nagar,zomato,Bangalore,
2685,Hotel Gowdru Mane,Quick Bites,3.1,112,400.0,1,0,"South Indian, Biryani",Malleshwaram,Yeshwantpur,zomato,Bangalore,
2686,Hotel Green Land,Casual Dining,3.3,7,400.0,0,0,"North Indian, South Indian",Indiranagar,Indiranagar,zomato,Bangalore,
2687,Hotel Green Tara,Casual Dining,3.9,39,500.0,0,0,"Chinese, Tibetan, Momos",Brigade Road,Brigade Road,zomato,Bangalore,
2688,Hotel Greens,Casual Dining,3.6,59,800.0,0,0,"Biryani, Chinese, North Indian, South Indian",Whitefield,Whitefield,zomato,Bangalore,
2689,Hotel Halli Nenapu,Food Court,3.2,69,500.0,1,0,South Indian,Rajajinagar,Rajajinagar,zomato,Bangalore,
2690,Hotel Hyderabadi,Quick Bites,3.2,4,300.0,0,0,"North Indian, Chinese",Kalyan Nagar,Nagawara,zomato,Bangalore,
2691,Hotel Hyperdine,Quick Bites,2.5,66,350.0,1,0,"North Indian, Chinese, Arabian",Indiranagar,Indiranagar,zomato,Bangalore,
2692,Hotel Ivy Dew Drops,Casual Dining,3.2,4,900.0,0,0,"South Indian, North Indian, Chinese",Electronic City,Electronic City,zomato,Bangalore,
2693,Hotel Jade Empire,Casual Dining,3.1,10,700.0,0,0,"Andhra, North Indian, Chinese",Electronic City,Electronic City,zomato,Bangalore,
2694,Hotel Jai Jaganath,Quick Bites,3.2,4,500.0,0,0,"Chinese, North Indian",Marathahalli,Marathahalli,zomato,Bangalore,
2695,Hotel Janardhan,Quick Bites,4.1,485,400.0,0,0,South Indian,Malleshwaram,Race Course Road,zomato,Bangalore,
2696,Hotel Janatha,Quick Bites,3.4,5,150.0,0,0,South Indian,Lavelle Road,Majestic,zomato,Bangalore,
2697,Hotel Junior Kuppanna,Casual Dining,3.1,266,550.0,1,0,"Chettinad, South Indian","Byresandra,Tavarekere,Madiwala",HSR,zomato,Bangalore,
